;;;;Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);
;;;;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;
Column1;Column2;Column3;Column4;Checksum;Jan-01;Jan-02;Jan-03;Jan-04;Jan-05;Jan-06;Feb-01;Feb-02;Feb-03;Feb-04;Feb-05;Feb-06;Mär-01;Mär-02;Mär-03;Mär-04;Mär-05;Mär-06;Apr-01;Apr-02;Apr-03;Apr-04;Apr-05;Apr-06;Mai-01;Mai-02;Mai-03;Mai-04;Mai-05;Mai-06;Jun-01;Jun-02;Jun-03;Jun-04;Jun-05;Jun-06;Jul-01;Jul-02;Jul-03;Jul-04;Jul-05;Jul-06;Aug-01;Aug-02;Aug-03;Aug-04;Aug-05;Aug-06;Sep-01;Sep-02;Sep-03;Sep-04;Sep-05;Sep-06;Okt-01;Okt-02;Okt-03;Okt-04;Okt-05;Okt-06;Nov-01;Nov-02;Nov-03;Nov-04;Nov-05;Nov-06;Dez-01;Dez-02;Dez-03;Dez-04;Dez-05;Dez-06
2014;Dänemark;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;14446;3915,3;630;857;437,9;217;295;4005,3;682;931;216,8;136;185;5530,5;1008;1394;280,7;137;189;4170,7;1182;1633;534,3;138;190;5242,9;1093;1500;547,8;110;150;4838,4;1199;1629;441,7;96;130;6445,3;1320;1787;302,6;54;74;2603,8;412;549;267,8;37;49;3874,9;600;774;148,1;118;152;2413,2;292;370;442,5;71;90;4051,7;539;672;69,2;44;55;4415,6;590;728;57;51;63
2020;Dänemark;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;14129;4504,9;595;661;31;34;37;2850,2;444;484;315,2;86;93;4432,8;1204;1332;58,3;46;51;4633,8;1340;1455;103,8;36;39;7556,7;1177;1284;3234,5;789;860;3906,1;1481;1667;848,1;410;461;12452,4;3304;3788;27,6;36;42;5102,5;969;1146;54;77;91;3674,5;500;589;32,2;42;49;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
2008;Dänemark;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;13809;3144,5;539;794;2022,6;309;454;2711,8;541;797;385,1;86;127;2836,8;647;1004;261,7;76;117;3092,8;535;843;214,7;55;86;4578,8;907;1410;427;106;166;3977,3;796;1238;300,4;141;219;8863,6;1926;3037;437,8;134;211;2759,9;558;836;67,1;54;80;2874;482;693;75,3;59;85;4048,3;530;706;914,5;151;201;1229,2;216;275;91,3;46;58;1753,5;272;366;4,5;4;6
2012;Dänemark;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;12167;4837,4;564;727;23,8;22;29;3327,8;347;459;176,2;56;75;4217,7;436;575;55;49;65;8109,6;1169;1539;262,3;25;32;4290,8;860;1100;78;39;49;7389,5;1207;1512;44,8;17;21;9785,4;1796;2207;8,2;8;10;1973;419;520;61,9;41;51;1212,7;210;270;9,9;10;13;7082;909;1180;217,4;40;52;2357,2;376;483;220;49;62;4049,6;727;953;1328;140;183
2013;Dänemark;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;11137;2729,2;457;608;825,5;141;187;2578,3;505;675;415;70;94;2518,8;494;641;222,8;53;68;2087,3;390;508;429,2;180;234;3185,5;905;1175;766,2;194;252;2303,3;940;1240;712,8;172;226;5076,5;1207;1578;140,2;36;47;739,1;194;258;80,2;47;63;2411;453;605;1213,7;215;287;2344,3;353;481;292,3;95;129;2599,2;332;448;1542,4;292;394;2263,6;378;519;1079,3;306;420
2015;Dänemark;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;10940;5564,3;644;748;489,1;93;109;3818,1;654;742;83,7;49;56;4052,3;660;715;185,4;63;69;3312;859;926;309,3;107;116;4071,6;888;991;53,3;49;55;4158,3;1067;1196;37,4;42;47;8690,5;1736;1909;26,7;30;33;2108,3;385;429;48,7;78;87;2438,5;325;365;16,7;17;19;3325,5;372;418;36,6;37;42;9122,7;1089;1169;126,8;45;48;4920,1;572;623;71,9;25;28
2011;Dänemark;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;10709;5196,8;820;1096;97,2;60;80;2868,9;530;724;116,9;57;78;3534,1;836;1170;388;211;295;2389,1;508;733;549,4;117;169;1841,1;670;962;1192,2;280;401;3518,7;983;1414;218,1;31;44;5886,9;1178;1681;16;16;23;981,2;175;251;11,2;11;16;537,1;77;107;14,3;11;15;3559,8;419;574;12,8;9;12;1330,9;118;159;14,2;15;20;4739,9;494;651;232,5;26;34
2010;Dänemark;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;9046;1466,8;216;309;247,3;82;117;951,9;140;191;397;98;135;787;283;384;392,5;122;166;1032,5;153;205;278,7;92;123;1391,7;549;690;114,7;37;46;1843;331;405;102,8;33;41;9546,7;1961;2504;591,6;153;195;1229,1;248;319;169;111;143;579,2;113;147;520;66;86;5217,3;482;670;26,3;20;27;2220,6;397;542;2079,8;200;274;6549,4;975;1289;35,7;29;38
2009;Dänemark;WA081010;Erdbeeren, frisch;7280;0,2;1;1;2,4;9;11;0,5;2;2;0,6;1;2;2,9;8;10;-;-;-;18,5;41;54;-;-;-;306,8;769;1050;-;-;-;1499,8;3061;4290;-;-;-;548,7;1024;1443;-;-;-;102,5;258;369;-;-;-;13,8;24;35;-;-;-;2,4;6;9;-;-;-;0;0;0;-;-;-;0,4;2;4;-;-;-
2009;Dänemark;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;7168;3529;573;758;620,2;43;57;2619,2;423;540;70,8;29;37;1036,5;357;466;79,8;7;9;2699,9;750;989;34,7;12;16;2215,9;397;542;435,3;66;91;976,9;218;305;3,2;2;3;7520,6;1335;1881;21,6;27;37;870,1;110;157;2,4;2;2;4259,6;498;725;0;0;0;1464,7;159;236;65;15;22;287,4;43;64;37,3;16;23;1004;141;206;0,8;1;2
2008;Dänemark;WA081010;Erdbeeren, frisch;6230;0,3;2;2;-;-;-;6,3;20;29;-;-;-;33,1;57;89;-;-;-;28,2;54;84;-;-;-;182,3;378;589;-;-;-;1238,4;2260;3515;-;-;-;363,9;816;1287;-;-;-;145,2;361;541;-;-;-;10,4;26;37;-;-;-;6,5;26;35;-;-;-;2,8;7;10;-;-;-;1,7;9;12;-;-;-
2010;Dänemark;WA081010;Erdbeeren, frisch;5045;0,7;2;3;2,9;7;10;2,3;7;10;-;-;-;7,9;22;31;-;-;-;14,9;25;34;-;-;-;22;66;83;-;-;-;1419,6;3330;4065;-;-;-;393;546;698;-;-;-;26,4;66;85;-;-;-;10;12;15;-;-;-;0,8;3;4;-;-;-;0,4;3;4;-;-;-;0,3;2;3;-;-;-
2012;Dänemark;WA081010;Erdbeeren, frisch;4480;1,2;3;4;-;-;-;1,5;4;5;-;-;-;20;52;69;-;-;-;18,1;45;60;0,1;0;0;234;627;801;-;-;-;947,1;1481;1854;7,5;29;36;440;1084;1332;0,2;0;0;109,9;223;277;2,8;3;4;9,3;26;33;0,4;1;1;0,5;1;2;-;-;-;0,2;1;1;-;-;-;0,2;1;1;-;-;-
2011;Dänemark;WA081010;Erdbeeren, frisch;4465;0,4;1;2;-;-;-;0,8;3;4;-;-;-;6,2;18;26;-;-;-;13,7;32;47;-;-;-;155,1;370;531;-;-;-;459,8;939;1351;-;-;-;511,1;1212;1729;0,1;0;0;149;296;425;101,4;228;327;4,1;6;9;-;-;-;2,3;3;5;-;-;-;1,3;3;4;-;-;-;1,2;4;5;-;-;-
2016;Dänemark;WA080550;Zitronen und Limetten, frisch oder getrocknet;3503;86,8;137;149;0,9;2;3;95,1;157;175;1,1;6;6;126,3;206;229;0,4;1;1;102,9;180;204;2,6;12;14;107,1;205;231;0,7;2;2;122,7;234;263;20,1;22;25;216,2;568;629;45,9;97;107;120,8;257;289;38,3;88;98;156;337;378;22,3;32;36;116,2;200;221;0,3;1;1;127,5;177;191;0,3;1;1;166,4;237;250;0,2;0;0
2020;Dänemark;WA080550;Zitronen und Limetten, frisch oder getrocknet;3476;105,6;199;221;0,5;1;1;192,7;385;419;0,3;1;1;155,9;286;317;0,1;0;0;171;351;381;0,1;0;0;146,2;325;354;0;0;0;159,3;353;397;0,1;0;0;193,6;422;483;0,3;1;1;159,9;360;425;-;-;-;202,7;403;475;0,2;1;1;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
2013;Dänemark;WA081010;Erdbeeren, frisch;3446;0,3;1;1;-;-;-;0,6;1;2;-;-;-;12,7;31;40;-;-;-;21;35;46;0,6;3;3;23,2;55;71;1;5;6;558,1;1173;1548;0,4;2;2;648;1101;1440;0,5;1;1;36;69;91;22,3;26;35;6,1;12;16;21,4;25;33;2,4;11;15;22,2;26;35;0,5;4;6;18,8;22;30;5,1;18;25;-;-;-
2014;Dänemark;WA081010;Erdbeeren, frisch;3330;0;0;0;-;-;-;1,4;6;8;-;-;-;10,3;24;33;43,6;62;85;26,1;53;73;0,1;0;0;106,3;214;294;0,3;1;2;866,2;1349;1834;1,2;4;5;178;257;348;24,9;91;124;175,4;363;483;0,4;1;1;10,3;20;25;0,1;0;0;1,4;9;12;0;0;0;0,2;2;2;-;-;-;0,3;1;1;-;-;-
2019;Dänemark;WA080550;Zitronen und Limetten, frisch oder getrocknet;3089;84,7;142;162;0,9;1;1;85,2;154;175;1,2;1;1;97,4;167;189;0,9;1;1;103,7;189;212;1,5;1;1;100,1;201;225;1,6;1;1;133,3;239;270;1,6;1;1;142,7;301;337;0,8;1;2;142;310;345;0,5;1;1;141,8;286;314;0,2;0;0;107,4;206;227;0,4;1;1;117,9;214;236;0,4;1;1;184,9;346;385;0,2;0;1
2018;Dänemark;WA080550;Zitronen und Limetten, frisch oder getrocknet;3066;97,7;164;200;1,4;2;2;96,2;161;199;1,3;1;1;121,1;205;253;2,1;4;5;95,8;170;209;1,2;1;1;122,5;230;272;1,5;1;2;124,3;238;278;1,7;1;1;117,3;234;273;-;-;-;149,5;279;322;1,4;1;1;112,3;225;263;1,2;1;1;107,8;195;224;1,2;1;1;94,3;172;195;1,7;9;10;171,6;309;352;1,2;0;1
2015;Dänemark;WA080550;Zitronen und Limetten, frisch oder getrocknet;2783;176,7;230;267;1;2;3;81,9;115;131;0,4;1;1;143;184;199;0,3;1;1;146,5;179;193;2,7;11;12;121,5;167;186;2;9;10;140,1;198;222;0,7;2;2;102,9;178;196;59;55;60;124,6;246;274;42,7;33;36;118,5;223;250;26,7;44;49;109,8;189;213;1,2;3;3;107,2;175;188;0,8;2;2;158;248;270;3,6;14;15
2008;Dänemark;WA080510;Orangen, frisch oder getrocknet;2697;348;245;361;-;-;-;601,8;428;631;-;-;-;376,9;285;442;-;-;-;236,2;203;319;-;-;-;63,2;57;88;-;-;-;25,1;22;35;-;-;-;23,9;24;38;-;-;-;27,5;23;34;-;-;-;178,5;129;185;-;-;-;158,2;106;141;-;-;-;243,2;164;208;-;-;-;230;160;215;-;-;-
2017;Dänemark;WA080550;Zitronen und Limetten, frisch oder getrocknet;2613;90,5;137;145;0,8;3;3;113,4;192;205;0,3;1;1;104;174;186;0,3;0;1;185,5;280;301;0,4;1;1;132,3;215;238;0,3;1;1;129,1;215;242;-;-;-;103,9;183;211;0,3;1;1;111,1;183;216;0,3;1;1;109,9;191;227;7,6;7;9;74,2;133;157;0,2;0;0;80,7;138;162;-;-;-;148,9;253;299;1,9;5;6
2013;Dänemark;WA080550;Zitronen und Limetten, frisch oder getrocknet;2551;63,6;97;129;-;-;-;71,9;99;132;-;-;-;152,7;148;192;0;0;0;141,9;149;195;0,9;4;5;133,4;181;235;-;-;-;110,2;149;197;2,3;6;8;173,2;181;237;4,5;7;9;199,2;214;285;4,8;8;11;170;190;254;2,9;5;6;159,9;146;199;0,3;1;1;84,2;104;141;0,1;0;0;158,3;230;315;-;-;-
2008;Dänemark;WA080550;Zitronen und Limetten, frisch oder getrocknet;2189;154,8;155;229;-;-;-;212,4;197;291;-;-;-;91,7;127;196;-;-;-;78;117;185;-;-;-;85,6;132;205;-;-;-;73,3;113;176;-;-;-;94,6;120;189;-;-;-;86;100;150;-;-;-;96,4;112;161;-;-;-;100,9;133;177;-;-;-;31,6;41;52;-;-;-;137;133;178;-;-;-
2012;Dänemark;WA070920;Spargel, frisch oder gekühlt;1854;0,2;1;1;-;-;-;15,8;83;110;-;-;-;12,2;59;77;-;-;-;12,8;58;77;-;-;-;29;102;131;-;-;-;21,5;98;123;0,8;3;4;38;207;254;-;-;-;35,9;199;247;-;-;-;23,3;168;215;0;0;0;23,8;130;169;0;0;0;23,2;123;157;0;0;0;41,8;220;289;0;0;0
2012;Dänemark;WA080550;Zitronen und Limetten, frisch oder getrocknet;1797;23,9;24;31;-;-;-;86;115;153;-;-;-;69,4;92;122;-;-;-;69,9;84;111;-;-;-;73,6;103;132;-;-;-;75,4;110;138;-;-;-;77,5;123;151;-;-;-;138,4;199;247;-;-;-;98,5;146;187;-;-;-;81,5;121;158;-;-;-;74;95;122;-;-;-;105,5;186;245;-;-;-
2010;Dänemark;WA080510;Orangen, frisch oder getrocknet;1787;123,3;99;142;-;-;-;179;130;177;-;-;-;387,9;242;328;-;-;-;226,1;149;200;-;-;-;151,7;127;159;-;-;-;69;61;75;-;-;-;48,4;50;64;-;-;-;80,8;91;117;-;-;-;99,4;129;168;-;-;-;98,9;86;119;-;-;-;191,7;142;194;-;-;-;44,3;33;44;-;-;-
2011;Dänemark;WA080550;Zitronen und Limetten, frisch oder getrocknet;1707;36,4;50;67;-;-;-;65,4;97;132;-;-;-;68,3;95;133;-;-;-;80,5;97;140;-;-;-;73,9;93;134;-;-;-;78,6;102;147;-;-;-;71,8;96;136;-;-;-;93,2;136;195;-;-;-;85,3;126;174;-;-;-;92,5;118;162;-;-;-;56,7;81;109;-;-;-;92,9;135;178;-;-;-
2014;Dänemark;WA080550;Zitronen und Limetten, frisch oder getrocknet;1666;46,1;88;119;0,1;0;0;45,3;56;77;0;0;0;56,1;72;100;3,8;22;30;67,4;83;114;0,9;5;7;74,6;116;160;2,7;15;21;72,3;136;184;0,3;1;1;67,4;100;136;22,8;12;17;61,7;100;134;0,1;1;1;82,2;147;190;34,3;46;59;69,3;99;126;1,9;10;13;43,7;68;84;1,8;9;12;52,5;64;79;0,4;2;2
2016;Dänemark;WA081010;Erdbeeren, frisch;1583;13,2;36;39;-;-;-;16,4;43;48;-;-;-;65,9;174;193;0,2;1;1;105,5;186;211;0,4;2;2;53;148;168;4;18;20;148,5;215;242;0,5;2;2;143,6;399;441;1,1;5;5;34,4;126;142;1,8;7;7;10,4;35;39;0,1;1;1;2,7;20;22;0,1;0;0;-;-;-;0;0;0;0;0;0;-;-;-
2011;Dänemark;WA070920;Spargel, frisch oder gekühlt;1579;13,5;67;90;-;-;-;14;59;80;-;-;-;8,5;43;61;-;-;-;13,7;48;69;-;-;-;20,7;67;96;-;-;-;12,9;50;72;-;-;-;42,9;200;286;-;-;-;39,9;188;270;-;-;-;29,9;152;210;-;-;-;18,6;92;126;-;-;-;9,2;42;57;-;-;-;26,3;123;162;-;-;-
2009;Dänemark;WA080550;Zitronen und Limetten, frisch oder getrocknet;1546;96,6;71;94;-;-;-;77,2;58;74;-;-;-;105,4;78;102;-;-;-;94,9;63;83;-;-;-;85,6;79;107;-;-;-;125,8;111;156;-;-;-;86,9;88;123;-;-;-;85,7;117;167;-;-;-;83,4;116;168;-;-;-;61,6;82;122;-;-;-;76;94;140;-;-;-;121,6;144;210;-;-;-
2009;Dänemark;WA080510;Orangen, frisch oder getrocknet;1517;115,1;84;111;-;-;-;139,8;97;124;-;-;-;117,7;87;114;-;-;-;75,6;55;72;-;-;-;54,2;44;61;-;-;-;40,2;29;41;-;-;-;49,1;37;53;-;-;-;45,8;41;59;-;-;-;96,2;77;111;-;-;-;215;156;231;-;-;-;266;194;289;-;-;-;242,2;172;251;-;-;-
2013;Dänemark;WA070920;Spargel, frisch oder gekühlt;1513;3,4;25;33;0;0;0;4,5;28;38;-;-;-;40,8;244;316;0;0;0;11,1;55;72;0,8;5;6;32,4;145;188;0,2;1;2;15,6;57;75;0,1;0;0;19,3;116;152;0,1;1;2;18,1;118;157;0,1;0;0;21,7;120;160;1,2;2;2;16,2;84;114;-;-;-;12,8;67;91;0;0;0;14,5;76;105;-;-;-
2015;Dänemark;WA081010;Erdbeeren, frisch;1507;4,2;16;19;-;-;-;29,8;111;126;-;-;-;41,6;106;115;-;-;-;43,9;81;87;-;-;-;69,2;154;172;-;-;-;357,4;682;765;0,2;1;1;77,7;82;90;0,2;1;1;26,8;64;72;0;0;0;23,5;43;49;0;0;0;1,4;8;9;-;-;-;0,2;1;1;-;-;-;0,1;0;0;-;-;-
2010;Dänemark;WA080550;Zitronen und Limetten, frisch oder getrocknet;1493;64,9;77;110;-;-;-;82,6;88;121;-;-;-;119,7;140;191;-;-;-;66,9;70;94;-;-;-;50,6;59;75;-;-;-;52,4;91;111;-;-;-;80,2;123;157;-;-;-;86,4;109;141;-;-;-;98,1;127;166;-;-;-;86,3;94;131;-;-;-;55,9;66;90;-;-;-;56;80;106;-;-;-
2020;Dänemark;WA081010;Erdbeeren, frisch;1446;3,2;19;21;0,2;1;1;15;48;52;-;-;-;26,3;60;66;-;-;-;21,6;61;66;-;-;-;39,2;220;240;0,9;3;3;112,7;360;406;2;7;8;107,1;219;251;-;-;-;100,2;202;239;0,2;0;1;8,7;78;92;-;-;-;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
2011;Dänemark;WA080510;Orangen, frisch oder getrocknet;1443;109,7;72;97;-;-;-;123,4;77;105;-;-;-;248,8;169;236;-;-;-;227,3;158;228;-;-;-;178,1;124;178;-;-;-;116,9;80;116;-;-;-;68,5;49;70;-;-;-;80,2;66;95;-;-;-;95;89;123;-;-;-;90,1;85;117;-;-;-;50,1;37;51;-;-;-;29,4;21;27;-;-;-
2019;Dänemark;WA081010;Erdbeeren, frisch;1366;19,2;95;109;0;0;0;14;48;55;4,5;2;2;20,1;50;57;-;-;-;16,8;56;63;0;0;0;53,8;173;194;1,8;4;5;126,9;243;275;0;0;0;32,2;96;108;25,8;72;81;60,8;97;108;0,1;0;0;42,6;154;170;1,9;5;5;17,3;68;75;0;0;0;1,2;6;6;0;0;0;10,4;48;53;-;-;-
2017;Dänemark;WA080510;Orangen, frisch oder getrocknet;1345;107,1;81;86;-;-;-;164,3;135;143;-;-;-;53,3;43;46;-;-;-;304,3;259;278;-;-;-;121,1;116;129;-;-;-;62,4;61;69;-;-;-;132,3;86;99;-;-;-;71,3;85;100;-;-;-;81,8;75;90;-;-;-;108,7;110;130;-;-;-;76;78;92;-;-;-;76,9;70;83;-;-;-
2019;Dänemark;WA070920;Spargel, frisch oder gekühlt;1331;0,3;3;4;2,7;23;26;0,4;5;5;0,1;0;0;2,1;15;17;6,3;23;26;78,3;374;421;0,2;1;2;60,9;319;357;26,4;28;32;20,5;104;118;0,1;1;1;0,6;6;7;0,1;1;1;42,1;224;249;0,1;1;1;2,8;19;20;-;-;-;0,6;8;8;0,1;1;1;0,5;6;6;27,3;23;26;0,3;3;3;-;-;-
2018;Dänemark;WA081010;Erdbeeren, frisch;1252;16,8;65;79;-;-;-;23,9;81;101;-;-;-;30,3;86;106;-;-;-;21,6;61;75;-;-;-;96,7;211;249;1,8;6;8;76,8;125;146;-;-;-;112,4;221;258;0,1;0;0;40,3;78;90;-;-;-;9,3;56;65;-;-;-;3;6;6;-;-;-;3;32;36;-;-;-;4,9;29;33;-;-;-
2014;Dänemark;WA070920;Spargel, frisch oder gekühlt;1156;4,5;24;33;0,1;0;1;13,5;66;90;-;-;-;18,6;83;114;0,1;0;0;33,4;162;223;0,3;1;2;35,5;136;187;0,4;2;2;20,9;100;136;0,4;1;2;29,6;150;204;0,9;3;4;14,1;82;109;0,1;0;0;3,2;16;21;0,1;1;1;0,2;1;1;0,1;1;1;0;0;0;0,1;0;0;3,1;18;22;0,8;3;3
2008;Dänemark;WA070920;Spargel, frisch oder gekühlt;1057;10,4;52;76;-;-;-;9,7;48;71;-;-;-;0,1;1;1;-;-;-;7,3;23;36;-;-;-;17,7;94;146;-;-;-;18,4;75;117;-;-;-;24,5;110;174;0,3;1;2;18,1;76;113;0,3;1;2;8,4;42;60;-;-;-;8,3;42;56;-;-;-;6,7;33;42;-;-;-;23,3;119;161;-;-;-
2010;Dänemark;WA070920;Spargel, frisch oder gekühlt;1048;6,5;31;45;-;-;-;9,9;46;63;-;-;-;18,6;91;123;-;-;-;11,3;51;69;-;-;-;17,1;70;88;-;-;-;8,6;28;35;-;-;-;14,8;70;89;-;-;-;7,6;47;60;-;-;-;18,5;91;119;-;-;-;15,9;75;104;-;-;-;10,8;58;79;-;-;-;27,2;132;174;-;-;-
2019;Dänemark;WA080510;Orangen, frisch oder getrocknet;1012;185,2;127;145;-;-;-;93,9;66;74;-;-;-;120,7;86;98;-;-;-;107,4;76;85;-;-;-;87;62;69;-;-;-;85,9;69;78;-;-;-;74,2;72;80;-;-;-;76,9;93;103;0,8;0;0;68,2;84;93;-;-;-;84;94;104;-;-;-;17,5;17;18;-;-;-;78,6;58;65;-;-;-
2016;Dänemark;WA070920;Spargel, frisch oder gekühlt;1000;0,1;0;1;26,1;28;30;0,1;0;1;-;-;-;2;12;13;0,1;0;1;43,9;223;253;0,1;0;1;75,5;324;367;26,4;30;34;22,7;77;87;0,3;1;1;0,2;1;1;25,1;27;30;0,1;1;1;-;-;-;20,8;103;116;14;22;24;0;0;0;12,1;11;12;0;0;0;17,9;16;18;0,1;1;1;8,3;7;8
2017;Dänemark;WA081010;Erdbeeren, frisch;975;7;30;32;0;0;0;3,5;11;12;0,2;1;1;6,3;27;29;0,2;1;1;31,7;72;77;0,2;1;1;33,4;105;116;0,2;1;1;157,6;251;281;0,3;1;1;67,3;175;202;0,7;3;3;63,5;106;125;0,1;1;1;36,8;58;70;0,1;1;1;2,3;16;19;-;-;-;0,1;0;1;-;-;-;0,1;0;1;-;-;-
2020;Dänemark;WA080510;Orangen, frisch oder getrocknet;972;92,9;51;57;-;-;-;91,5;75;81;-;-;-;154,5;135;149;-;-;-;134,8;143;155;-;-;-;50,7;58;63;-;-;-;77,6;103;116;-;-;-;79,2;101;116;-;-;-;72,2;98;116;-;-;-;71,4;101;119;-;-;-;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
2009;Dänemark;WA070920;Spargel, frisch oder gekühlt;942;8,9;44;58;-;-;-;8,3;41;53;-;-;-;6,1;30;40;-;-;-;17,2;57;75;-;-;-;14;41;56;0,5;5;7;11,9;58;81;-;-;-;18,5;91;129;-;-;-;15,7;75;107;-;-;-;9,8;47;68;-;-;-;12,7;47;70;-;-;-;7,7;38;56;-;-;-;23,1;97;142;-;-;-
2013;Dänemark;WA080510;Orangen, frisch oder getrocknet;812;53,9;42;55;-;-;-;63,6;49;65;-;-;-;129,8;94;122;0,5;1;1;137,2;99;128;2,7;4;5;14,8;12;16;0,6;1;1;10,7;11;14;1;1;2;43,4;44;58;22,2;23;30;51,1;54;72;0,3;0;1;65,1;74;98;0,1;0;0;74,6;72;98;-;-;-;22,6;17;23;0,7;1;2;17,4;15;21;-;-;-
2016;Dänemark;WA080510;Orangen, frisch oder getrocknet;795;77,1;59;64;0,7;2;2;34,9;28;31;-;-;-;102,7;82;91;0,7;1;1;78;66;75;2,9;3;3;14,5;13;15;1,8;2;2;32,7;35;40;1,8;2;2;134,6;112;123;3,7;7;8;55,2;62;70;0,9;1;1;101,6;100;112;1,2;1;2;61,8;72;80;1,7;3;3;40,1;31;33;2,9;3;3;41,7;28;30;4;4;4
2015;Dänemark;WA070920;Spargel, frisch oder gekühlt;763;1,6;10;12;0;0;0;0,1;0;0;0;0;0;0,2;4;4;0;0;0;39,9;202;218;0;0;0;83;321;358;0,1;0;0;18;79;88;0;0;0;0,5;3;3;0;0;0;0,4;3;4;21,4;22;24;0,2;2;2;0;0;0;0,2;1;1;24;26;29;0,2;1;1;6,3;7;7;1,8;11;12;0;0;0
2018;Dänemark;WA080510;Orangen, frisch oder getrocknet;763;78,2;76;93;-;-;-;104,5;94;116;-;-;-;63,5;63;78;-;-;-;53,3;48;59;-;-;-;39,6;34;40;-;-;-;27,1;31;36;-;-;-;37,9;43;51;-;-;-;44,8;50;58;-;-;-;48,5;58;67;-;-;-;46,9;56;65;-;-;-;64,5;45;52;-;-;-;58,7;42;48;-;-;-
2015;Dänemark;WA080510;Orangen, frisch oder getrocknet;656;84,1;56;65;1,2;3;3;72,2;50;57;0,3;1;1;61,7;46;50;0,2;0;1;67,5;49;53;0,9;2;2;18,3;14;16;0,3;1;1;42,7;39;44;0,9;2;2;45,1;50;55;0,3;1;1;53,6;63;70;0,3;1;1;52,6;61;68;0,1;0;0;66,6;73;82;0,6;2;2;42,9;33;35;0,3;1;1;53,2;38;41;1,9;4;5
